signal0,signal1
-0.4721275,-0.005025471
-0.4721275,-0.004600604
-0.4298565,-0.005025471
-0.4721275,-0.005875206
-0.4721275,-0.005875206
-0.4721275,-0.004175736
-0.4721275,-0.004600604
-0.4721275,-0.005025471
-0.5143985,-0.004600604
-0.5143985,-0.005025471
-0.5143985,-0.005875206
-0.4721275,-0.004175736
-0.5143985,-0.005025471
-0.5143985,-0.004600604
-0.5143985,-0.005875206
-0.5143985,-0.006300074
-0.5143985,-0.006300074
-0.5143985,-0.005450339
-0.5143985,-0.005875206
-0.5143985,-0.005450339
-0.5143985,-0.005025471
-0.5143985,-0.005450339
-0.5143985,-0.006724941
-0.5566694,-0.004175736
-0.5566694,-0.005875206
-0.5143985,-0.005875206
-0.5566694,-0.005450339
-0.5566694,-0.006300074
-0.5143985,-0.005875206
-0.5566694,-0.006724941
-0.5566694,-0.006300074
-0.5566694,-0.005450339
-0.5989404,-0.006724941
-0.5989404,-0.005450339
-0.5989404,-0.006724941
-0.5989404,-0.006300074
-0.5989404,-0.005450339
-0.5989404,-0.005450339
-0.5989404,-0.006300074
-0.5989404,-0.006724941
-0.5989404,-0.005875206
-0.5989404,-0.005450339
-0.5989404,-0.006300074
-0.5989404,-0.006300074
-0.6412114,-0.006724941
-0.6412114,-0.006724941
-0.6412114,-0.007149809
-0.6834823,-0.006724941
-0.6834823,-0.006724941
-0.6412114,-0.006300074
-0.6834823,-0.007149809
-0.6412114,-0.006300074
-0.6834823,-0.006300074
-0.6834823,-0.005450339
-0.6834823,-0.005450339
-0.6834823,-0.007574676
-0.6834823,-0.006724941
-0.6834823,-0.007999544
-0.6834823,-0.007149809
-0.6834823,-0.007999544
-0.6834823,-0.007574676
-0.6834823,-0.007574676
-0.7257533,-0.006724941
-0.7257533,-0.007999544
-0.7257533,-0.007149809
-0.6834823,-0.007999544
-0.7257533,-0.007999544
-0.7257533,-0.008424411
-0.7257533,-0.007149809
-0.7257533,-0.007999544
-0.7257533,-0.007574676
-0.7257533,-0.007149809
-0.7257533,-0.007574676
-0.7257533,-0.007574676
-0.7257533,-0.007574676
-0.7680243,-0.007574676
-0.7257533,-0.007999544
-0.7257533,-0.007999544
-0.7680243,-0.007999544
-0.7680243,-0.007999544
-0.7680243,-0.009274146
-0.7680243,-0.006724941
-0.7680243,-0.007999544
-0.7680243,-0.007574676
-0.7680243,-0.007999544
-0.7680243,-0.007999544
-0.7680243,-0.007574676
-0.8102953,-0.007574676
-0.8102953,-0.007574676
-0.8102953,-0.009274146
-0.8102953,-0.008424411
-0.8102953,-0.008424411
-0.8525662,-0.008424411
-0.8102953,-0.007999544
-0.8102953,-0.008424411
-0.8525662,-0.008424411
-0.8525662,-0.007574676
-0.8525662,-0.008849279
-0.8525662,-0.008849279
-0.8525662,-0.007999544
-0.8525662,-0.009699014
-0.8525662,-0.008424411
-0.8525662,-0.009699014
-0.8525662,-0.008849279
-0.8948372,-0.008849279
-0.8525662,-0.008424411
-0.8525662,-0.008424411
-0.8525662,-0.008424411
-0.8525662,-0.007999544
-0.8525662,-0.009699014
-0.8948372,-0.008424411
-0.8525662,-0.008424411
-0.8525662,-0.009699014
-0.8948372,-0.008849279
-0.8948372,-0.009274146
-0.8948372,-0.009699014
-0.8948372,-0.008424411
-0.8948372,-0.009274146
-0.8948372,-0.008849279
-0.9371082,-0.01012388
-0.9371082,-0.007999544
-0.9371082,-0.008424411
-0.9371082,-0.008424411
-0.9371082,-0.008424411
-0.9371082,-0.009274146
-0.9371082,-0.009274146
-0.9371082,-0.009699014
-0.9793791,-0.008424411
-0.9793791,-0.008849279
-0.9793791,-0.01012388
-0.9793791,-0.009274146
-0.9793791,-0.01054875
-0.9793791,-0.009699014
-0.9793791,-0.01012388
-0.9793791,-0.01012388
-0.9793791,-0.01012388
-0.9793791,-0.009699014
-1.02165,-0.009699014
-1.02165,-0.009699014
-1.02165,-0.01054875
-1.02165,-0.009699014
-1.02165,-0.01012388
-1.02165,-0.009699014
-1.02165,-0.01054875
-1.02165,-0.01012388
-1.02165,-0.01139848
-1.02165,-0.009699014
-1.02165,-0.01054875
-1.02165,-0.01097362
-1.02165,-0.009699014
-1.02165,-0.01012388
-1.02165,-0.01054875
-1.02165,-0.009699014
-1.063921,-0.01054875
-1.063921,-0.01012388
-1.063921,-0.01097362
-1.063921,-0.01054875
-1.063921,-0.01012388
-1.063921,-0.01054875
-1.106192,-0.01182335
-1.106192,-0.01054875
-1.106192,-0.01097362
-1.063921,-0.01139848
-1.106192,-0.01012388
-1.063921,-0.01054875
-1.106192,-0.01139848
-1.106192,-0.01097362
-1.106192,-0.01139848
-1.106192,-0.01097362
-1.106192,-0.01182335
-1.106192,-0.01182335
-1.148463,-0.01139848
-1.106192,-0.01097362
-1.148463,-0.01139848
-1.148463,-0.01139848
-1.148463,-0.01054875
-1.148463,-0.01097362
-1.190734,-0.01097362
-1.148463,-0.01054875
-1.148463,-0.01097362
-1.148463,-0.01139848
-1.148463,-0.009699014
-1.148463,-0.01097362
-1.190734,-0.01139848
-1.190734,-0.01139848
-1.190734,-0.01139848
-1.190734,-0.01182335
-1.190734,-0.01139848
-1.190734,-0.01182335
-1.190734,-0.01182335
-1.190734,-0.01267309
-1.190734,-0.01182335
-1.190734,-0.01139848
-1.190734,-0.01224822
-1.148463,-0.01224822
-1.148463,-0.01054875
-1.148463,-0.01139848
-1.148463,-0.01097362
-1.148463,-0.01139848
-1.148463,-0.01139848
-1.148463,-0.01054875
-1.148463,-0.01054875
-1.106192,-0.01097362
-1.106192,-0.01182335
-1.106192,-0.01097362
-1.106192,-0.01182335
-1.106192,-0.01097362
-1.106192,-0.01139848
-1.106192,-0.01139848
-1.106192,-0.01139848
-1.106192,-0.01097362
-1.106192,-0.01012388
-1.106192,-0.01054875
-1.106192,-0.01097362
-1.063921,-0.01139848
-1.063921,-0.01054875
-1.063921,-0.01054875
-1.063921,-0.01097362
-1.063921,-0.01054875
-1.063921,-0.01054875
-1.063921,-0.01097362
-1.063921,-0.01012388
-1.02165,-0.01054875
-1.02165,-0.01054875
-1.063921,-0.01054875
-1.02165,-0.01097362
-1.063921,-0.01097362
-1.02165,-0.01097362
-1.02165,-0.009699014
-1.02165,-0.01012388
-1.02165,-0.01054875
-1.02165,-0.01054875
-1.02165,-0.01012388
-1.02165,-0.009699014
-1.02165,-0.009699014
-1.02165,-0.01012388
-1.02165,-0.01097362
-1.02165,-0.009274146
-1.02165,-0.01012388
-1.02165,-0.01012388
-0.9793791,-0.008424411
-0.9793791,-0.01054875
-0.9793791,-0.01054875
-0.9793791,-0.008849279
-0.9371082,-0.009274146
-0.9793791,-0.01054875
-0.9793791,-0.009274146
-0.9371082,-0.009699014
-0.9371082,-0.009699014
-0.9371082,-0.008849279
-0.8948372,-0.009699014
-0.9371082,-0.009274146
-0.9371082,-0.007574676
-0.9371082,-0.007999544
-0.9371082,-0.008424411
-0.9371082,-0.007999544
-0.8948372,-0.008424411
-0.8948372,-0.008849279
-0.9371082,-0.008424411
-0.8948372,-0.01012388
-0.8948372,-0.008849279
-0.8948372,-0.008849279
-0.8948372,-0.009274146
-0.8525662,-0.008424411
-0.8525662,-0.009274146
-0.8525662,-0.009274146
-0.8525662,-0.008424411
-0.8525662,-0.008424411
-0.8525662,-0.009274146
-0.8525662,-0.007999544
-0.8525662,-0.007574676
-0.8525662,-0.008424411
-0.8525662,-0.008424411
-0.8525662,-0.008424411
-0.8525662,-0.007574676
-0.8525662,-0.008424411
-0.8525662,-0.01012388
-0.8525662,-0.007149809
-0.8102953,-0.007574676
-0.8525662,-0.008424411
-0.8102953,-0.007999544
-0.8102953,-0.008424411
-0.7680243,-0.007999544
-0.8102953,-0.007999544
-0.8102953,-0.008424411
-0.8102953,-0.008849279
-0.8102953,-0.007999544
-0.7680243,-0.007574676
-0.7680243,-0.008849279
-0.8102953,-0.007999544
-0.8102953,-0.007149809
-0.7680243,-0.007999544
-0.7680243,-0.007574676
-0.7680243,-0.006724941
-0.7680243,-0.007574676
-0.7680243,-0.007574676
-0.7680243,-0.007999544
-0.7257533,-0.007999544
-0.7680243,-0.008424411
-0.7680243,-0.006724941
-0.7257533,-0.006724941
-0.7257533,-0.007149809
-0.7257533,-0.006724941
-0.7257533,-0.007574676
-0.7257533,-0.007149809
-0.7257533,-0.007999544
-0.7257533,-0.007149809
-0.7257533,-0.006724941
-0.7257533,-0.007999544
-0.6834823,-0.006300074
-0.7257533,-0.007574676
-0.6834823,-0.007999544
-0.6834823,-0.006724941
-0.6834823,-0.007574676
-0.6834823,-0.005450339
-0.6834823,-0.007574676
-0.6834823,-0.007999544
-0.6834823,-0.007574676
-0.6412114,-0.007574676
-0.6834823,-0.007999544
-0.6834823,-0.006724941
-0.6834823,-0.006300074
-0.6412114,-0.006300074
-0.6834823,-0.006724941
-0.6412114,-0.006724941
-0.6834823,-0.005875206
-0.6834823,-0.006300074
-0.6412114,-0.006300074
-0.6412114,-0.007574676
-0.5989404,-0.006724941
-0.6412114,-0.006724941
-0.5989404,-0.005875206
-0.5989404,-0.005450339
-0.6412114,-0.005875206
-0.5989404,-0.005025471
-0.5989404,-0.005875206
-0.5989404,-0.006724941
-0.5989404,-0.006724941
-0.5989404,-0.006300074
-0.5989404,-0.006724941
-0.5566694,-0.005025471
-0.5989404,-0.006300074
-0.5566694,-0.006724941
-0.5989404,-0.006300074
-0.5989404,-0.006724941
-0.5566694,-0.005450339
-0.5566694,-0.005450339
-0.5566694,-0.005875206
-0.5566694,-0.006300074
-0.5989404,-0.006724941
-0.5566694,-0.005025471
-0.5566694,-0.005025471
-0.5566694,-0.006300074
-0.5143985,-0.005875206
-0.5143985,-0.006300074
-0.5143985,-0.006300074
-0.5143985,-0.005450339
-0.5143985,-0.005450339
-0.5143985,-0.004600604
-0.5143985,-0.005450339
-0.5143985,-0.006300074
-0.5143985,-0.005450339
-0.5143985,-0.005450339
-0.5143985,-0.005025471
-0.5143985,-0.005450339
-0.4721275,-0.005875206
-0.5143985,-0.006300074
-0.4721275,-0.005450339
-0.4721275,-0.005450339
-0.5143985,-0.005025471
-0.4721275,-0.005450339
-0.4721275,-0.005025471
-0.4721275,-0.004600604
-0.4721275,-0.004600604
-0.4298565,-0.005450339
-0.4721275,-0.004600604
-0.4298565,-0.005025471
-0.4298565,-0.004175736
-0.4298565,-0.004600604
-0.4298565,-0.005025471
-0.4298565,-0.003750868
-0.4298565,-0.004600604
-0.4298565,-0.004600604
-0.4298565,-0.002901133
-0.4298565,-0.002476266
-0.4298565,-0.004600604
-0.4298565,-0.005025471
-0.3875856,-0.002901133
-0.4298565,-0.005450339
-0.3875856,-0.004600604
-0.3875856,-0.003750868
-0.3875856,-0.004600604
-0.3875856,-0.003750868
-0.3875856,-0.004175736
-0.3875856,-0.005025471
-0.3453146,-0.004175736
-0.3453146,-0.004600604
-0.3453146,-0.004600604
-0.3453146,-0.004600604
-0.3453146,-0.004175736
-0.3453146,-0.003750868
-0.3453146,-0.003750868
-0.3453146,-0.003750868
-0.3453146,-0.003750868
-0.3453146,-0.004600604
-0.3453146,-0.004175736
-0.3453146,-0.003750868
-0.3453146,-0.004175736
-0.3453146,-0.003750868
-0.3030436,-0.003750868
-0.3030436,-0.003750868
-0.3030436,-0.003750868
-0.3030436,-0.003326001
-0.3030436,-0.003326001
-0.3030436,-0.003750868
-0.2607726,-0.002901133
-0.2607726,-0.002901133
-0.3030436,-0.002476266
-0.2607726,-0.003326001
-0.2607726,-0.003326001
-0.2607726,-0.003326001
-0.3030436,-0.002901133
-0.2607726,-0.002901133
-0.2185017,-0.002476266
-0.2607726,-0.003326001
-0.2607726,-0.002901133
-0.2185017,-0.004175736
-0.2607726,-0.002901133
-0.2607726,-0.002476266
-0.2607726,-0.002051398
-0.2185017,-0.002901133
-0.2185017,-0.002051398
-0.2185017,-0.004175736
-0.2185017,-0.002476266
-0.1762307,-0.002901133
-0.2185017,-0.003326001
-0.1762307,-0.002476266
-0.1762307,-0.002901133
-0.1762307,-0.002901133
-0.1762307,-0.002476266
-0.2185017,-0.002051398
-0.1762307,-0.002901133
-0.1762307,-0.002051398
-0.1762307,-0.002476266
-0.1762307,-0.001626531
-0.1762307,-0.001626531
-0.1762307,-0.001201663
-0.1762307,-0.001201663
-0.1762307,-0.002051398
-0.1762307,-0.002476266
-0.1339597,-0.001626531
-0.1762307,-0.001201663
-0.1762307,-0.002051398
-0.1339597,-0.002051398
-0.1339597,-0.002476266
-0.1339597,-0.002901133
-0.1339597,-0.002901133
-0.1339597,-0.001626531
-0.1339597,-0.001626531
-0.09168877,-0.002051398
-0.09168877,-0.001201663
-0.09168877,-0.001626531
-0.1339597,-0.002476266
-0.1339597,-0.001626531
-0.09168877,-0.001201663
-0.09168877,-0.001201663
-0.09168877,-0.001626531
-0.0494178,-0.0003519281
-0.09168877,-0.001201663
-0.09168877,-0.002051398
-0.09168877,-0.002476266
-0.09168877,-0.002476266
-0.0494178,-0.0007767956
-0.0494178,-0.001626531
-0.0494178,-0.001201663
-0.09168877,-0.001201663
-0.0494178,-0.0003519281
-0.0494178,7.293946e-05
-0.0494178,-0.001626531
-0.0494178,-0.0007767956
-0.0494178,-0.001626531
-0.007146828,-0.001201663
-0.0494178,-0.0007767956
-0.007146828,-0.0007767956
-0.007146828,-0.001201663
-0.007146828,-0.0007767956
-0.007146828,-0.001201663
-0.007146828,-0.0003519281
-0.007146828,-0.001201663
-0.007146828,-0.001201663
-0.007146828,-0.001201663
-0.007146828,-0.0007767956
-0.007146828,-0.001201663
-0.007146828,-0.0007767956
-0.007146828,-0.0003519281
-0.007146828,-0.0007767956
0.03512414,7.293946e-05
0.03512414,-0.0003519281
-0.007146828,-0.0003519281
0.03512414,-0.0007767956
0.07739511,-0.0007767956
0.03512414,-0.001626531
0.03512414,7.293946e-05
0.03512414,-0.001201663
0.07739511,7.293946e-05
0.03512414,7.293946e-05
0.07739511,7.293946e-05
0.07739511,0.0009226745
0.07739511,-0.0003519281
0.07739511,7.293946e-05
0.07739511,7.293946e-05
0.07739511,7.293946e-05
0.07739511,0.000497807
0.07739511,7.293946e-05
0.07739511,7.293946e-05
0.07739511,-0.0007767956
0.07739511,0.0009226745
0.07739511,-0.0007767956
0.07739511,0.0009226745
0.1196661,-0.0003519281
0.07739511,-0.001201663
0.1196661,0.00177241
0.1619371,0.001347542
0.1619371,7.293946e-05
0.1619371,-0.0003519281
0.1196661,0.000497807
0.1619371,0.000497807
0.1619371,7.293946e-05
0.1196661,0.000497807
0.1619371,0.001347542
0.1619371,0.001347542
0.1619371,0.002197277
0.1619371,7.293946e-05
0.1619371,0.001347542
0.1619371,0.000497807
0.1619371,0.000497807
0.1619371,0.000497807
0.1619371,0.001347542
0.1619371,0.0009226745
0.1619371,0.001347542
0.1619371,0.002197277
0.1619371,0.001347542
0.204208,0.001347542
0.204208,0.0009226745
0.204208,0.0009226745
0.204208,0.001347542
0.204208,0.001347542
0.204208,0.001347542
0.246479,0.001347542
0.246479,0.001347542
0.246479,0.002197277
0.246479,0.0009226745
0.246479,0.001347542
0.246479,0.00177241
0.246479,0.001347542
0.246479,0.0009226745
0.246479,0.00177241
0.246479,0.002197277
0.246479,0.002622145
0.28875,0.001347542
0.246479,0.003047012
0.246479,0.0009226745
0.246479,0.00177241
0.28875,0.00177241
0.28875,0.002197277
0.28875,0.00177241
0.28875,0.00177241
0.28875,0.00177241
0.3310209,0.00347188
0.28875,0.00177241
0.3310209,0.00177241
0.28875,0.003047012
0.3310209,0.002197277
0.3310209,0.002197277
0.3310209,0.002197277
0.3310209,0.002622145
0.3310209,0.002197277
0.3310209,0.002197277
0.3732919,0.00347188
0.3310209,0.00177241
0.3310209,0.00177241
0.3310209,0.002197277
0.3310209,0.002622145
0.3310209,0.003047012
0.3310209,0.002197277
0.3732919,0.002197277
0.3732919,0.003047012
0.3732919,0.00347188
0.3732919,0.002622145
0.3310209,0.003896747
0.3732919,0.002622145
0.3732919,0.00347188
0.3732919,0.002622145
0.4155629,0.003896747
0.4155629,0.003047012
0.3732919,0.00177241
0.4155629,0.00347188
0.4155629,0.00347188
0.4155629,0.00347188
0.4155629,0.002622145
0.4155629,0.00347188
0.4155629,0.002622145
0.4578338,0.00347188
0.4578338,0.003896747
0.4578338,0.003047012
0.4578338,0.003047012
0.4578338,0.00347188
0.4578338,0.003896747
0.4578338,0.00347188
0.4578338,0.002197277
0.4578338,0.002622145
0.4578338,0.003047012
0.5001048,0.004321615
0.4578338,0.003047012
0.5001048,0.004321615
0.5001048,0.00347188
0.5001048,0.003896747
0.5001048,0.00517135
0.5001048,0.004321615
0.5001048,0.004321615
0.5001048,0.00517135
0.5001048,0.004746482
0.5001048,0.003896747
0.5423758,0.003896747
0.5001048,0.003896747
0.5001048,0.00347188
0.5423758,0.00517135
0.5423758,0.003047012
0.5423758,0.00347188
0.5423758,0.00517135
0.5423758,0.00347188
0.5423758,0.00517135
0.5846467,0.004321615
0.5423758,0.00347188
0.5423758,0.00517135
0.5423758,0.005596218
0.5846467,0.005596218
0.5846467,0.00347188
0.5846467,0.005596218
0.5846467,0.004746482
0.5846467,0.005596218
0.5846467,0.004746482
0.5846467,0.00517135
0.5846467,0.00347188
0.5846467,0.004746482
0.5846467,0.005596218
0.5846467,0.004321615
0.6269177,0.006445953
0.6269177,0.00517135
0.5846467,0.00517135
0.6269177,0.006021085
0.6269177,0.004746482
0.6269177,0.004321615
0.6269177,0.005596218
0.6269177,0.006021085
0.6269177,0.004321615
0.6691887,0.005596218
0.6691887,0.004321615
0.6691887,0.006445953
0.6691887,0.006445953
0.6691887,0.005596218
0.6691887,0.00517135
0.6691887,0.006445953
0.6691887,0.00517135
0.6691887,0.005596218
0.6691887,0.005596218
0.6691887,0.005596218
0.7114597,0.006445953
0.7114597,0.006021085
0.7114597,0.006021085
0.7114597,0.006021085
0.6691887,0.006445953
0.7114597,0.006445953
0.7114597,0.006021085
0.7114597,0.00517135
0.7537306,0.006021085
0.7114597,0.005596218
0.7537306,0.00687082
0.7537306,0.00687082
0.7114597,0.00517135
0.7537306,0.004746482
0.7537306,0.006445953
0.7537306,0.00687082
0.7537306,0.00687082
0.7537306,0.006445953
0.7537306,0.00517135
0.7537306,0.00687082
0.7537306,0.00687082
0.7537306,0.006445953
0.7960016,0.006021085
0.7960016,0.006021085
0.7537306,0.007295688
0.7537306,0.00687082
0.8382726,0.007295688
0.7960016,0.00687082
0.7960016,0.00687082
0.7960016,0.007295688
0.7960016,0.008145423
0.7960016,0.007295688
0.8382726,0.006445953
0.8382726,0.00687082
0.8382726,0.007295688
0.8382726,0.007720555
0.8382726,0.007295688
0.8382726,0.00687082
0.8382726,0.007295688
0.8805435,0.00687082
0.8382726,0.007720555
0.8805435,0.007295688
0.8382726,0.007295688
0.8382726,0.007720555
0.8805435,0.007295688
0.8382726,0.007295688
0.8805435,0.007295688
0.8805435,0.008145423
0.8805435,0.00857029
0.8805435,0.007295688
0.8805435,0.00687082
0.9228145,0.007720555
0.9228145,0.007720555
0.9228145,0.007720555
0.9228145,0.00857029
0.8805435,0.00687082
0.9228145,0.008995158
0.9228145,0.007295688
0.9228145,0.007295688
0.9228145,0.00857029
0.9650855,0.008145423
0.9228145,0.00857029
0.9228145,0.008145423
0.9228145,0.008145423
0.9650855,0.008145423
0.9650855,0.008145423
0.9228145,0.008145423
0.9228145,0.008145423
0.9650855,0.00857029
0.9650855,0.007720555
0.9650855,0.008145423
0.9650855,0.008145423
0.9650855,0.007720555
0.9650855,0.00857029
0.9650855,0.008145423
1.007356,0.00857029
1.007356,0.008995158
1.007356,0.009420025
1.007356,0.008995158
1.007356,0.009420025
1.007356,0.008145423
1.007356,0.007720555
1.007356,0.008995158
1.007356,0.009420025
1.007356,0.00857029
1.007356,0.007295688
1.007356,0.00857029
1.007356,0.009420025
1.049627,0.00857029
1.049627,0.00857029
1.049627,0.008995158
1.049627,0.009420025
1.091898,0.008995158
1.091898,0.00857029
1.091898,0.008995158
1.049627,0.009420025
1.091898,0.009420025
1.049627,0.008995158
1.091898,0.009844893
1.091898,0.009420025
1.091898,0.01026976
1.049627,0.00857029
1.091898,0.009420025
1.091898,0.01026976
1.091898,0.008995158
1.091898,0.008995158
1.091898,0.009844893
1.091898,0.009844893
1.091898,0.009844893
1.134169,0.01026976
1.134169,0.009844893
1.134169,0.009844893
1.134169,0.01026976
1.134169,0.009420025
1.134169,0.009844893
1.134169,0.009420025
1.134169,0.008995158
1.17644,0.01026976
1.17644,0.01026976
1.17644,0.008995158
1.17644,0.009420025
1.17644,0.009844893
1.17644,0.009844893
1.17644,0.00857029
1.17644,0.0111195
1.17644,0.01026976
1.17644,0.009844893
1.218711,0.009420025
1.17644,0.01026976
1.17644,0.0111195
1.17644,0.009844893
1.218711,0.009844893
1.218711,0.0111195
1.218711,0.01069463
1.218711,0.0111195
1.218711,0.01026976
1.218711,0.01026976
1.218711,0.01069463
1.260982,0.009844893
1.218711,0.0111195
1.218711,0.0111195
1.260982,0.01154436
1.260982,0.009420025
1.260982,0.0111195
1.260982,0.0111195
1.260982,0.01069463
1.260982,0.01069463
1.218711,0.01196923
1.260982,0.01026976
1.260982,0.01154436
1.218711,0.01069463
1.218711,0.01026976
1.218711,0.01026976
1.260982,0.01154436
1.218711,0.0111195
1.17644,0.01069463
1.218711,0.01069463
1.260982,0.01026976
1.218711,0.0111195
1.218711,0.0111195
1.218711,0.01069463
1.17644,0.01069463
1.17644,0.01069463
1.17644,0.01026976
